Temp?ature1	Temp?ature2	Temp?ature3	Temp?ature4	Temp?ature5	Temp?ature6	Temp?ature7
79.44694	18.89135	80.38939	230.89988	79.91414	9.83817	9.84573
79.43683	18.87093	80.33055	230.82565	79.90509	9.83817	9.84672
79.49244	18.86071	80.42108	230.78606	79.99561	9.83817	9.84672
79.46211	18.89135	80.31697	230.86029	79.96845	9.83686	9.84705
79.47727	18.92709	80.39392	230.72667	79.93225	9.83784	9.84639
79.4975	18.90156	80.40297	230.70193	79.88698	9.83883	9.84672
79.4975	18.91177	80.42108	230.71678	79.86435	9.83817	9.84639
79.46716	18.86582	80.3396	230.69203	79.88246	9.83784	9.84672
79.47727	18.8505	80.37581	230.62275	79.89151	9.83653	9.84606
79.4975	18.91177	80.43013	230.6079	79.94582	9.83817	9.8454
79.45705	18.88624	80.50255	230.65739	79.91867	9.83883	9.84573
79.44694	18.87603	80.33508	230.61285	79.89604	9.83817	9.84672
79.46716	18.86071	80.38034	230.53862	79.97751	9.83686	9.84606
79.46716	18.86071	80.36224	230.59801	79.97751	9.83751	9.84606
79.452	18.89646	80.33508	230.65739	80.00466	9.8385	9.84606
79.47727	18.87603	80.32603	230.59801	79.97751	9.83916	9.8454
79.47222	18.87603	80.35771	230.6178	79.95035	9.83883	9.84639
79.47727	18.87093	80.34866	230.53367	79.9594	9.83653	9.84573
79.48233	18.87093	80.45276	230.46439	79.88698	9.83751	9.84573
79.45705	18.90156	80.33508	230.48418	79.98203	9.8385	9.84573
79.46211	18.88624	80.34866	230.61285	79.93677	9.83883	9.84639
79.45705	18.88114	80.33508	230.68214	79.99561	9.83817	9.84705
79.44189	18.91177	80.25813	230.58811	79.86435	9.83784	9.8477
79.4975	18.87093	80.35771	230.60295	79.96393	9.8385	9.84738
79.46716	18.87603	80.38487	230.53367	80.01372	9.8385	9.84639
79.46211	18.89646	80.4075	230.47429	79.85983	9.83817	9.84639
79.48233	18.86582	80.45276	230.46934	79.99109	9.83751	9.84705
79.48738	18.87603	80.30339	230.38521	79.91867	9.83751	9.84672
79.48233	18.88624	80.33508	230.50398	79.94582	9.83817	9.84606
79.46211	18.91688	80.36676	230.48913	80.01824	9.83883	9.8454
79.4975	18.86071	80.3396	230.4248	79.83267	9.83817	9.84639
79.45705	18.88114	80.38939	230.38026	79.95488	9.83751	9.84606
79.46716	18.88114	80.31697	230.33572	79.89604	9.83784	9.84606
79.47727	18.86582	80.3215	230.38521	79.93677	9.8385	9.84639
79.46716	18.89135	80.42108	230.40995	79.91867	9.83883	9.84573
79.47727	18.89135	80.35771	230.25654	79.93225	9.83751	9.84639
79.48233	18.91177	80.3396	230.38521	79.86435	9.83686	9.84672
79.44694	18.88114	80.25813	230.45449	79.95035	9.83751	9.84606
79.44694	18.89135	80.41655	230.28128	79.92319	9.8385	9.8454
79.47727	18.87603	80.3396	230.26644	80.03635	9.8385	9.8454
79.4975	18.88114	80.24455	230.40995	79.9594	9.83784	9.84573
79.48738	18.86071	80.30339	230.27139	79.90509	9.83718	9.84606
79.46716	18.88624	80.38939	230.24664	79.96393	9.8385	9.84606
79.46716	18.87093	80.32603	230.20705	79.85077	9.83817	9.84639
79.46716	18.90156	80.36676	230.33572	79.92319	9.83883	9.84705
79.46211	18.89135	80.34866	230.30108	80.09519	9.83817	9.84639
79.50255	18.89646	80.38939	230.38026	79.96845	9.83784	9.84639
79.52277	18.90667	80.4075	230.4149	79.8553	9.8385	9.84573
79.45705	18.89646	80.35318	230.53367	79.95035	9.8385	9.8454
79.48233	18.86582	80.35771	230.51388	79.95035	9.8385	9.84639
79.46211	18.85561	80.37581	230.54357	79.92772	9.83653	9.84573
79.44694	18.83518	80.30339	230.65244	79.93677	9.83784	9.84639
79.46716	18.88624	80.39845	230.67224	79.89604	9.83883	9.84573
79.45705	18.88114	80.47992	230.75142	79.86888	9.83817	9.84606
79.47222	18.87603	80.33055	230.72667	79.9413	9.83883	9.84639
79.48738	18.89135	80.38939	230.85039	79.86435	9.83653	9.84672
79.46211	18.89646	80.3396	230.90978	79.90509	9.83751	9.8454
79.43683	18.90156	80.39845	230.89493	79.93225	9.83916	9.84573
79.46716	18.87603	80.38939	230.73657	79.9413	9.8385	9.84573
79.4975	18.89646	80.29434	230.68708	79.96845	9.83817	9.84639
79.45705	18.83518	80.30339	230.53862	79.93677	9.83817	9.84639
79.46211	18.86071	80.35318	230.59306	79.91414	9.83883	9.84573
79.47727	18.87093	80.40297	230.43965	79.81456	9.83883	9.84639
79.48233	18.87093	80.29434	230.43965	79.86435	9.83817	9.84672
79.43178	18.86071	80.29887	230.33572	79.86888	9.83718	9.84803
79.44694	18.88624	80.35318	230.4347	79.86888	9.83751	9.84672
79.46211	18.87603	80.37129	230.34562	79.90961	9.83817	9.84672
79.47727	18.87093	80.38939	230.22685	79.92319	9.8385	9.84639
79.50255	18.88624	80.29887	230.33572	79.93677	9.83751	9.84738
79.47222	18.88624	80.30792	230.29613	79.93677	9.83718	9.84639
79.44189	18.91177	80.38487	230.34562	79.93225	9.83916	9.8454
79.45705	18.87603	80.35318	230.47429	79.84625	9.8385	9.84573
79.48233	18.85561	80.29434	230.48913	79.91867	9.83817	9.84639
79.49244	18.88624	80.36224	230.51883	79.98203	9.83718	9.84738
79.51266	18.90156	80.32603	230.57326	79.93225	9.8385	9.84672
79.47222	18.86582	80.30339	230.51883	79.89604	9.83817	9.84639
79.51266	18.87093	80.38487	230.56336	79.99109	9.8385	9.84639
79.47727	18.87603	80.43918	230.49903	79.90056	9.83718	9.84672
79.44189	18.85561	80.42108	230.45944	79.90509	9.83784	9.84606
79.44694	18.90667	80.34413	230.56336	79.89151	9.8385	9.84639
79.46211	18.86582	80.38487	230.50893	79.97751	9.83883	9.84606
79.48738	18.88114	80.36676	230.57821	80.01824	9.83686	9.84672
79.42672	18.86071	80.39392	230.41985	79.91414	9.83784	9.84672
79.46716	18.89135	80.37581	230.52872	79.86435	9.83883	9.84672
79.44694	18.87093	80.45276	230.45944	79.85077	9.83883	9.84738
79.47222	18.86071	80.37581	230.59801	80.01824	9.83817	9.84705
79.47222	18.89135	80.36224	230.65739	79.90056	9.83718	9.84672
79.48233	18.91177	80.43466	230.62275	79.88698	9.83784	9.84672
79.47727	18.90156	80.38487	230.79596	79.92772	9.8385	9.84606
79.46716	18.86582	80.4075	230.8207	79.91414	9.8385	9.84672
79.48233	18.88624	80.4256	230.8306	79.92772	9.83718	9.84705
79.43683	18.88624	80.34413	230.86029	79.9413	9.83817	9.84606
79.47222	18.88624	80.4075	230.89493	79.91867	9.83817	9.84639
79.46211	18.87603	80.29434	231.0236	79.88246	9.83784	9.84705
79.48738	18.87093	80.31245	230.86524	79.9413	9.83718	9.84738
79.47222	18.86582	80.37581	230.88009	79.90509	9.83686	9.84672
79.47727	18.90667	80.4075	230.87514	79.89604	9.83883	9.8454
79.48233	18.86582	80.35318	230.87514	79.89151	9.83916	9.84573
79.50255	18.87093	80.3215	231.00381	79.92319	9.83751	9.84639
79.47727	18.8454	80.37129	231.0137	79.9413	9.83784	9.84606
79.46211	18.90156	80.43466	231.0434	79.90056	9.8385	9.84573
79.46211	18.91688	80.36224	231.10773	79.91414	9.8385	9.84606
79.50761	18.88114	80.39392	231.18691	79.85983	9.83817	9.84705
79.50255	18.89135	80.36224	231.20176	79.83267	9.83686	9.84738
79.47727	18.87603	80.39845	231.03845	79.95488	9.83817	9.84672
79.46716	18.89646	80.27624	231.2364	79.96845	9.8385	9.84672
79.46211	18.89135	80.3396	231.09783	79.9413	9.83817	9.84573
79.48233	18.88114	80.37129	231.13742	79.91414	9.83686	9.84639
79.46716	18.87093	80.38034	231.20176	79.90509	9.83751	9.84639
79.452	18.88114	80.40297	231.14732	79.95488	9.8385	9.8454
79.46716	18.87603	80.37581	231.19186	79.98656	9.8385	9.84606
79.47222	18.88114	80.37129	231.18691	79.90509	9.83784	9.84738
79.44694	18.87603	80.35318	231.25124	79.95035	9.83751	9.84738
79.44694	18.88114	80.4075	231.31558	79.88246	9.83817	9.84606
79.48738	18.90156	80.39392	231.20176	79.96393	9.83817	9.84639
79.49244	18.87093	80.41655	231.2265	79.95035	9.83817	9.84639
79.47222	18.90156	80.29434	231.29083	79.96845	9.83686	9.84639
79.45705	18.88624	80.40297	231.29578	79.88246	9.8385	9.8454
79.46716	18.89135	80.43013	231.28589	79.89604	9.83817	9.84507
79.48738	18.90156	80.38034	231.26114	79.99109	9.8385	9.84573
79.47727	18.85561	80.34866	231.24135	79.82362	9.83784	9.84672
79.43683	18.87093	80.34413	231.16217	79.93225	9.83751	9.84639
79.43683	18.88624	80.39845	231.26114	79.91414	9.83817	9.84672
79.4065	18.88624	80.39392	231.15227	79.99109	9.83784	9.84639
79.48738	18.88624	80.43013	230.97411	79.93677	9.83817	9.84672
79.47222	18.89646	80.26719	230.98896	80.02277	9.83718	9.84705
79.44694	18.91177	80.39392	230.94937	79.92319	9.8385	9.84606
79.48233	18.88114	80.33508	230.83555	79.97298	9.83883	9.84573
79.452	18.89135	80.41655	230.80585	79.94582	9.83784	9.84573
79.46716	18.89135	80.39845	230.82565	79.99109	9.83718	9.84639
79.44694	18.88114	80.39845	230.8108	79.92772	9.83784	9.84639
79.46716	18.90156	80.33055	230.87019	79.90961	9.83751	9.84573
79.46211	18.86071	80.33508	230.77121	79.81004	9.83883	9.84672
79.45705	18.89135	80.39392	230.79596	79.98656	9.83784	9.84705
79.46716	18.89135	80.33055	230.6376	80.00014	9.83751	9.84672
79.48738	18.9322	80.35318	230.59801	79.88698	9.8385	9.84573
79.45705	18.90156	80.44371	230.66234	80.00014	9.8385	9.84606
79.48233	18.89646	80.38034	230.64254	79.9594	9.83817	9.84639
79.46716	18.90156	80.37129	230.6376	79.93225	9.83751	9.84639
79.45705	18.85561	80.38034	230.68708	79.96845	9.83817	9.84573
79.45705	18.90156	80.30339	230.6178	79.90961	9.8385	9.84507
79.45705	18.8505	80.38487	230.57326	79.87793	9.83883	9.84639
79.41661	18.88114	80.35318	230.65244	79.93677	9.83751	9.84738
79.48738	18.88114	80.34866	230.54852	79.83267	9.83817	9.84672
79.46211	18.89135	80.35318	230.51388	79.9594	9.83817	9.84573
79.47727	18.90156	80.37129	230.50893	79.90509	9.8385	9.84639
79.44694	18.87603	80.31697	230.45944	79.90509	9.8362	9.84672
79.47222	18.88624	80.36676	230.42975	79.91414	9.83817	9.8454
79.452	18.90156	80.36676	230.4347	79.97298	9.83883	9.84606
79.47222	18.88624	80.36676	230.47924	79.92319	9.83817	9.84606
79.47222	18.86582	80.4256	230.44954	79.86435	9.83751	9.84606
79.452	18.91177	80.31697	230.45944	79.93677	9.83916	9.84606
79.46716	18.90156	80.38939	230.45449	79.91414	9.83817	9.84639
79.47222	18.87093	80.34866	230.44954	79.96845	9.83751	9.84705
79.48233	18.85561	80.37581	230.42975	79.86435	9.83784	9.84573
79.452	18.9373	80.38939	230.4248	79.90961	9.83817	9.8454
79.50255	18.87603	80.45729	230.37036	79.92319	9.8385	9.84672
79.48233	18.89646	80.4256	230.4347	79.86435	9.8362	9.84672
79.47222	18.89646	80.44371	230.39511	80.04993	9.83817	9.84606
79.45705	18.87603	80.42108	230.38521	79.92772	9.8385	9.84507
79.50255	18.88114	80.29434	230.32582	79.92319	9.83817	9.84606
79.47222	18.85561	80.38939	230.32582	79.9594	9.83718	9.84606
79.46716	18.92709	80.34866	230.33572	79.89151	9.83817	9.84606
79.47222	18.8505	80.3215	230.29613	80.00466	9.83817	9.84639
79.47727	18.89646	80.39845	230.40995	79.98656	9.83784	9.84639
79.47222	18.88624	80.28529	230.40006	79.95488	9.83718	9.84606
79.46211	18.86071	80.39392	230.4347	79.8734	9.83883	9.8454
79.47727	18.88624	80.44371	230.4149	79.90961	9.8385	9.84639
79.4975	18.89646	80.43918	230.30603	79.90509	9.83718	9.84606
79.46211	18.90667	80.31245	230.49408	79.89151	9.83784	9.84573
79.45705	18.91177	80.33508	230.43965	79.8553	9.83916	9.84573
79.47727	18.89135	80.29434	230.42975	79.96393	9.83883	9.84639
79.47727	18.90156	80.40297	230.49408	79.90056	9.83686	9.84672
79.45705	18.86071	80.39392	230.52377	79.96393	9.83817	9.84639
79.43178	18.88114	80.28529	230.44459	79.90056	9.8385	9.84639
79.4975	18.86071	80.31697	230.39511	80.00466	9.83817	9.84705
79.44189	18.87093	80.35771	230.34562	79.95488	9.83653	9.84672
79.46211	18.87093	80.35318	230.32087	79.97298	9.83817	9.84606
79.452	18.89646	80.39845	230.37531	79.91867	9.83883	9.84672
79.46211	18.88114	80.38939	230.39511	79.96845	9.83817	9.84606
79.48233	18.84029	80.34866	230.30603	79.97298	9.83653	9.84639
79.44694	18.90156	80.38487	230.32582	79.95488	9.83784	9.84639
79.43178	18.87093	80.29887	230.31098	79.9413	9.8385	9.84639
79.49244	18.89135	80.34866	230.39511	79.86888	9.83883	9.84672
79.48233	18.9322	80.4075	230.28623	79.95035	9.83784	9.84672
79.49244	18.89646	80.36224	230.405	79.90961	9.83718	9.84639
79.47222	18.89646	80.38034	230.32087	79.89604	9.83883	9.84606
79.45705	18.89646	80.33508	230.34562	79.91414	9.8385	9.84606
79.45705	18.85561	80.41202	230.37036	79.97751	9.83883	9.84639
79.50255	18.88624	80.31697	230.35552	79.88246	9.83751	9.84606
79.44694	18.89646	80.4075	230.44954	79.85983	9.83817	9.8454
79.48233	18.88624	80.28529	230.30108	79.85077	9.8385	9.84672
79.48738	18.91177	80.3215	230.36046	79.90056	9.83784	9.84672
79.46716	18.87093	80.35771	230.50893	79.93225	9.83718	9.84606
79.46211	18.90156	80.35318	230.47924	79.91867	9.83817	9.84606
79.48738	18.89135	80.35771	230.6079	79.93677	9.83883	9.84639
79.4975	18.88624	80.32603	230.4248	80.01372	9.83817	9.84672
79.48738	18.89135	80.35771	230.42975	79.89604	9.83686	9.84639
79.47727	18.87093	80.29887	230.51388	79.99561	9.83817	9.8454
79.41661	18.87603	80.43013	230.48418	79.97751	9.8385	9.84606
79.47222	18.89646	80.39845	230.43965	79.97298	9.83784	9.84639
79.47222	18.89646	80.31697	230.4347	79.94582	9.83686	9.84672
79.452	18.89135	80.4075	230.37036	79.91414	9.83784	9.84639
79.43683	18.90667	80.44371	230.4248	80.00919	9.83784	9.84738
79.46211	18.92198	80.35771	230.0289	79.93225	9.83883	9.84672
79.47727	18.89646	80.43466	229.85074	79.95035	9.83718	9.84639
79.46716	18.90667	80.35771	229.79631	79.95488	9.83686	9.84672
79.44694	18.87093	80.46181	229.8359	79.89604	9.8385	9.84606
79.48738	18.89646	80.28076	229.81115	79.9413	9.83883	9.84639
79.50761	18.88114	80.48897	229.75177	79.99561	9.83916	9.84639
79.452	18.88624	80.30339	229.74682	79.92772	9.83686	9.84705
79.44694	18.87093	80.40297	229.77651	79.96845	9.83751	9.84606
79.43178	18.89135	80.41202	229.75672	79.9594	9.83883	9.84672
79.45705	18.88624	80.37129	229.75672	79.93677	9.83883	9.84639
79.50255	18.8454	80.38487	229.73692	79.96393	9.83653	9.84705
79.452	18.87093	80.33508	229.77156	79.90509	9.83784	9.84606
79.45705	18.90667	80.35771	229.78641	79.90509	9.8385	9.84573
79.46716	18.87093	80.29434	229.73197	79.96845	9.83883	9.84573
79.46211	18.83518	80.34866	229.72207	79.83719	9.83784	9.84672
79.43683	18.90156	80.30792	229.51423	79.9413	9.83751	9.84606
79.46716	18.91688	80.37581	229.32122	79.91414	9.8385	9.84507
79.452	18.9322	80.35771	229.2074	79.94582	9.83916	9.84672
79.47222	18.87603	80.38939	229.22225	79.91414	9.83817	9.84705
79.452	18.87093	80.41655	229.12327	79.90509	9.83718	9.84672
79.47222	18.87603	80.28076	229.14802	79.91414	9.83751	9.84606
79.46716	18.90667	80.43918	229.10843	79.97298	9.83817	9.84639
79.46211	18.85561	80.30339	229.09358	79.99561	9.83784	9.84705
79.46211	18.88114	80.35318	229.17276	80.01372	9.83686	9.84475
79.48738	18.89135	80.43466	229.10843	79.87793	9.83817	9.8454
79.46716	18.91688	80.34866	229.13812	79.90961	9.83883	9.84573
79.48738	18.86582	80.39845	229.06389	79.97751	9.83817	9.84573
79.46211	18.87093	80.39845	229.11338	79.90509	9.83751	9.84639
79.452	18.87603	80.32603	229.16286	79.9594	9.83817	9.84639
79.47222	18.88114	80.30339	229.11832	80.06351	9.83883	9.84573
79.49244	18.88624	80.43918	229.13317	79.97751	9.8385	9.84705
79.48738	18.87603	80.37581	229.12327	79.88246	9.83784	9.84639
79.43178	18.87603	80.41655	229.24204	79.95035	9.83751	9.8454
79.44694	18.90667	80.35318	229.19256	79.91414	9.83883	9.84606
79.46211	18.90156	80.41202	229.2272	79.95035	9.83916	9.84639
79.46716	18.90667	80.28982	229.15297	79.94582	9.83751	9.84606
79.46211	18.87093	80.37581	229.15791	79.90509	9.83751	9.84606
79.48233	18.90156	80.39845	229.26679	79.9594	9.8385	9.8454
79.45705	18.88114	80.41202	229.28163	79.9413	9.83883	9.84639
79.45705	18.88114	80.45276	229.24204	79.84625	9.83817	9.84672
79.46716	18.89135	80.4256	229.14802	79.96393	9.83653	9.84705
79.47222	18.86582	80.34866	229.10348	79.96845	9.8385	9.84573
79.47222	18.89646	80.3215	229.23709	79.95488	9.83883	9.8454
79.48738	18.88624	80.48444	229.17276	79.82362	9.83883	9.84573
79.45705	18.8454	80.41655	229.16286	79.89604	9.8362	9.84639
79.452	18.88624	80.39845	229.09358	79.92319	9.83817	9.8454
79.48233	18.89135	80.41202	229.04409	79.87793	9.83883	9.8454
79.49244	18.89135	80.31245	229.17276	79.95035	9.83883	9.84639
79.43683	18.83518	80.46634	228.97481	79.90056	9.8362	9.84738
79.44189	18.86071	80.39845	228.95996	79.91414	9.83817	9.84705
79.44189	18.90667	80.40297	228.99461	79.92772	9.83883	9.84573
79.45705	18.89646	80.35771	228.89068	79.92319	9.83916	9.84639
79.45705	18.90667	80.36676	229.02925	79.92319	9.83718	9.84573
79.44189	18.88114	80.34413	228.76201	79.9594	9.83784	9.84573
79.43683	18.89135	80.30339	228.91048	79.90056	9.83883	9.84606
79.41156	18.87093	80.35771	228.93522	79.97751	9.83784	9.84672
79.45705	18.8454	80.28529	228.89563	79.86888	9.83686	9.84639
79.44189	18.88624	80.47539	228.80655	80.00466	9.83817	9.84639
79.4065	18.90156	80.30792	228.86594	79.90509	9.83883	9.84573
79.44694	18.9373	80.43918	228.77191	79.87793	9.8385	9.84672
79.46211	18.86071	80.28076	228.78676	79.93225	9.83718	9.84672
79.43683	18.85561	80.45729	228.76696	79.97751	9.83784	9.84672
79.46211	18.89135	80.43013	228.80655	79.92319	9.83883	9.84573
79.46716	18.91688	80.45276	228.78676	80.00466	9.8385	9.84606
79.452	18.86071	80.44371	228.76696	79.89151	9.83817	9.84639
79.47727	18.86582	80.31245	228.70263	79.92772	9.83751	9.84606
79.46211	18.89646	80.40297	228.69273	79.89151	9.83784	9.84507
79.45705	18.89135	80.30792	228.6185	79.84625	9.83883	9.84606
79.48738	18.88114	80.40297	228.70758	79.92319	9.8385	9.84672
79.42672	18.87093	80.39392	228.69768	79.98656	9.83718	9.84639
79.452	18.86071	80.41202	228.72242	79.88698	9.8385	9.84606
79.45705	18.88624	80.43013	228.74222	79.95488	9.83916	9.84639
79.45705	18.85561	80.38487	228.68283	79.90056	9.83784	9.84606
79.44189	18.86582	80.38034	228.73232	79.92772	9.83751	9.84606
79.46716	18.83008	80.34866	228.73232	79.92772	9.8385	9.84573
79.45705	18.86582	80.38487	228.68778	79.88698	9.83883	9.84639
79.452	18.86071	80.31697	228.63829	79.90961	9.83784	9.84573
79.42672	18.86071	80.40297	228.73727	79.95035	9.83718	9.84639
79.44189	18.86071	80.34866	228.80655	79.87793	9.83784	9.84573
79.46211	18.88624	80.39845	228.72242	79.89151	9.8385	9.84639
79.43178	18.85561	80.36676	228.75212	79.98656	9.83883	9.84672
79.47222	18.86071	80.41202	228.80655	79.88698	9.83718	9.84705
79.44694	18.8505	80.42108	228.77686	79.95488	9.83751	9.84573
79.44189	18.87603	80.38487	228.84614	79.90961	9.8385	9.84573
79.43178	18.89135	80.44823	228.87089	79.88698	9.83883	9.84573
79.46716	18.85561	80.29434	228.79665	79.95035	9.83784	9.84639
79.42672	18.87093	80.36676	228.75706	79.88246	9.83751	9.84606
79.43178	18.90667	80.37581	228.89563	79.94582	9.8385	9.84606
79.452	18.87603	80.29887	228.73232	79.91867	9.83883	9.84639
79.46716	18.8505	80.36676	228.79171	79.89604	9.8385	9.84705
79.46211	18.86071	80.33055	228.92037	79.95488	9.83686	9.84672
79.452	18.87093	80.39845	228.88573	79.89151	9.83784	9.84573
79.45705	18.91177	80.40297	228.94512	79.97751	9.83817	9.84507
79.46716	18.86582	80.36224	228.92037	79.92772	9.83817	9.84573
79.44189	18.89646	80.33055	228.92532	80.00466	9.83686	9.84639
79.43178	18.91177	80.37581	229.01935	79.90509	9.83784	9.84507
79.46211	18.91688	80.36676	228.99461	79.95035	9.8385	9.8454
79.43683	18.88114	80.27624	228.97976	79.97751	9.83883	9.84639
79.46211	18.86582	80.35771	228.90553	79.97751	9.83784	9.84639
79.43683	18.91177	80.33508	228.99955	79.91414	9.83751	9.84672
79.43683	18.86582	80.31245	228.89068	79.85983	9.8385	9.84639
79.44694	18.90667	80.44823	228.95007	79.89604	9.8385	9.84738
79.48233	18.88624	80.41202	228.87583	79.89604	9.83817	9.84672
79.42672	18.87093	80.34866	228.95007	79.92772	9.83686	9.84573
79.43683	18.90156	80.33055	228.88573	79.96845	9.83817	9.84606
79.43178	18.89135	80.35771	228.88078	79.98656	9.8385	9.84639
79.46716	18.88114	80.20834	228.88078	80.00466	9.83817	9.84672
79.44189	18.87603	80.36224	229.02925	79.84172	9.83751	9.84639
79.41156	18.91177	80.3396	229.12327	79.96845	9.83883	9.84639
79.43178	18.92198	80.39845	229.20245	79.84172	9.83916	9.84573
79.44189	18.89135	80.45729	229.19256	79.93225	9.83883	9.84606
79.46211	18.88114	80.34866	229.30143	80.00466	9.83718	9.84738
79.42672	18.86582	80.3215	229.32122	79.83719	9.83784	9.84606
